E3,SUB,source,key,SUB_random,E3_random
P40337,O14503,11278694,P40337_O14503,P62491,Q8NEV1
P40337,P41743,11574546,P40337_P41743,Q9BRT2,Q9HAP6
P40337,Q8TEY7,11739384,P40337_Q8TEY7,Q13617,Q8IW35
P40337,Q9Y2K6,12056827,P40337_Q9Y2K6,P48047,P45974
P40337,Q99814,12114475,P40337_Q99814,Q00005,Q09472
P40337,P48200,15777842,P40337_P48200,P61626,Q29RF7
P40337,Q9NWT6,17132228,P40337_Q9NWT6,Q9Y5M8,O43570
P40337,O14641,20639871,P40337_O14641,P49368,Q12933
P40337,Q13309,21358672,P40337_Q13309,P61106,O60934
P40337,Q14103,22086907,P40337_Q14103,Q15185,P15692
P40337,P07550,22199232,P40337_P07550,Q8TE49,Q14524
P40337,P10909,22532874,P40337_P10909,P31949,P05412
P40337,P36897,29662646,P40337_P36897,P62877,P19338
P40337,P37231,32589900,P40337_P37231,P29692,Q9H2R5
P40337,O14965,34002003,P40337_O14965,P07237,Q8IY37
P40337,Q8N122,34290272,P40337_Q8N122,O95260,Q0VGL1
Q5T0T0,P42081,11111111,Q5T0T0_P42081,P53007,O43918
Q5T0T0,P13762,11111111,Q5T0T0_P13762,O15078,P0CL81
Q5T0T0,P79483,11111111,Q5T0T0_P79483,Q8NGJ2,P00338
Q5T0T0,Q30154,11111111,Q5T0T0_Q30154,Q9H3N8,Q14126
Q5T0T0,P01903,11111111,Q5T0T0_P01903,Q5UE93,O95487
Q5T0T0,P01911,11111111,Q5T0T0_P01911,P48060,P48634
Q5T0T0,P33076,19566897,Q5T0T0_P33076,Q8IZP9,P23458
Q5T0T0,P08195,21757542,Q5T0T0_P08195,A6NGW2,Q16613
Q5T0T0,P54252,22199232,Q5T0T0_P54252,Q8N9L7,P16220
Q5T0T0,P02786,22199232,Q5T0T0_P02786,Q8IV50,Q8NEM8
Q5T0T0,P08684,22199232,Q5T0T0_P08684,A0A5F9ZHS7,P00742
Q5T0T0,P49327,22199232,Q5T0T0_P49327,Q6A162,P21695
Q5T0T0,P04233,22199232,Q5T0T0_P04233,P49746,P42081
Q5T0T0,Q9NPH3,22904187,Q5T0T0_Q9NPH3,Q8NHV4,O94910
Q5T0T0,Q7Z434,29165031,Q5T0T0_Q7Z434,Q6NXP0,Q13490
Q5T0T0,P01023,33540066,Q5T0T0_P01023,Q8N6I4,P49961
Q5T0T0,P12830,33540066,Q5T0T0_P12830,Q8N4Q0,Q5JT82
Q5T0T0,Q9NZQ7,34183449,Q5T0T0_Q9NZQ7,Q96DT7,P32246
Q86YJ5,P01730,11111111,Q86YJ5_P01730,Q86YJ5,P05783
Q86YJ5,P05362,17174307,Q86YJ5_P05362,P08238,P17948
Q86YJ5,P01909,19457934,Q86YJ5_P01909,Q9BT67,O14531
Q86YJ5,P01880,19457934,Q86YJ5_P01880,Q5T197,A8MW95
Q86YJ5,Q96LA5,19457934,Q86YJ5_Q96LA5,Q8IZP6,Q6GTX8
Q86YJ5,P15151,19457934,Q86YJ5_P15151,Q5T447,Q2WEN9
Q86YJ5,Q9BV40,19457934,Q86YJ5_Q9BV40,O00124,Q96JC1
Q86YJ5,Q13291,19457934,Q86YJ5_Q13291,Q12999,Q5TC82
Q86YJ5,P18433,19457934,Q86YJ5_P18433,P51572,Q15256
Q86YJ5,P01920,19457934,Q86YJ5_P01920,O00237,P84077
Q86YJ5,Q9UHN6,19457934,Q86YJ5_Q9UHN6,Q9P0N8,P38567
Q86YJ5,Q8NHL6,19457934,Q86YJ5_Q8NHL6,Q8NA82,P33681
Q86YJ5,P31994,19457934,Q86YJ5_P31994,Q8WU17,Q9BXN2
Q86YJ5,O60486,19457934,Q86YJ5_O60486,Q8WWF5,Q9BZE7
Q86YJ5,Q12913,19457934,Q86YJ5_Q12913,Q8N8N0,Q16625
Q86YJ5,P10586,19457934,Q86YJ5_P10586,Q9ULK6,P62487
Q86YJ5,Q6BAA4,22199232,Q86YJ5_Q6BAA4,Q96AZ1,Q8N4P6
Q13049,Q8N2W9,16816390,Q13049_Q8N2W9,Q9H270,Q15303
Q13049,Q13049,17987106,Q13049_Q13049,Q9H8T0,Q96LR5
Q13049,Q9Y6X2,17987106,Q13049_Q9Y6X2,Q9H0X6,Q09472
Q13049,Q9NYB9,18632609,Q13049_Q9NYB9,Q96LR5,Q03405
Q13049,Q9H9R9,19349376,Q13049_Q9H9R9,Q9C035,P31937
Q13049,Q96EV8,19349376,Q13049_Q96EV8,O95786,Q8WUW1
Q13049,P98170,21628460,Q13049_P98170,Q969T4,P42229
Q13049,P01106,22199232,Q13049_P01106,P31947,Q14790
Q13049,Q9BXC9,22199232,Q13049_Q9BXC9,Q9NUL3,P78371
Q13049,Q86WV6,22745133,Q13049_Q86WV6,Q8WZA1,O00635
Q13049,P17661,22908310,Q13049_P17661,O94972,Q53GG5
Q13049,P04198,25100564,Q13049_P04198,Q9Y6Y8,P38398
Q13049,Q96BN8,31504727,Q13049_Q96BN8,Q9BQ95,P40818
Q13049,Q13501,31685529,Q13049_Q13501,Q86SQ7,Q9HCE0
Q13049,Q12933,32145086,Q13049_Q12933,P28335,O95999
Q13049,Q05513,33096083,Q13049_Q05513,Q8IY45,P05231
Q13049,Q9UHD2,33269343,Q13049_Q9UHD2,Q8IWU9,P12931
P19474,P46527,10323868,P19474_P46527,Q13158,Q12933
P19474,Q9H211,16407252,P19474_Q9H211,Q9HCK5,Q16667
P19474,Q13107,16472766,P19474_Q13107,Q92793,P62312
P19474,Q02556,17579016,P19474_Q02556,Q9BYM8,Q13342
P19474,Q9C035,18312418,P19474_Q9C035,Q9GZT8,P42224
P19474,Q14653,18641315,P19474_Q14653,Q13616,Q09472
P19474,O14920,19675099,P19474_O14920,Q13547,Q13233
P19474,Q92985,21183682,P19474_Q92985,Q9HCM9,Q6SZW1
P19474,P34897,30367038,P19474_P34897,P27986,P53396
P19474,O95863,30502437,P19474_O95863,Q9BZF9,P41134
P19474,P35232,30886235,P19474_P35232,P40818,P51532
P19474,Q04206,32232831,P19474_Q04206,P12830,Q8TAD8
P19474,Q16666,33061806,P19474_Q16666,P22681,Q9BXY0
P19474,P49915,33742136,P19474_P49915,Q9HB58,P42658
P19474,P38936,33900537,P19474_P38936,Q8WXG1,Q05397
P19474,P37198,34257278,P19474_P37198,Q9H0C5,Q9H4D5
Q12834,P14635,11285280,Q12834_P14635,Q9NYV9,Q9BQE3
Q12834,O95997,11553328,Q12834_O95997,Q9BYQ4,Q9BTK6
Q12834,P51955,16648845,Q12834_P51955,P0C1S8,Q8WX93
Q12834,O60566,16856867,Q12834_O60566,Q86X60,Q702N8
Q12834,Q01196,17015473,Q12834_Q01196,P40238,Q09472
Q12834,P38936,17679094,Q12834_P38936,Q16514,Q16589
Q12834,P20248,19826003,Q12834_P20248,Q9H6D7,Q9Y620
Q12834,Q07820,20526282,Q12834_Q07820,Q12962,Q96PU4
Q12834,Q9NS23,21874044,Q12834_Q9NS23,P52292,Q9ULG1
Q12834,P23497,22086178,Q12834_P23497,P49642,P68431
Q12834,P46527,22199232,Q12834_P46527,Q9UBD5,P22314
Q12834,Q15784,22199232,Q12834_Q15784,P49848,Q13554
Q12834,Q9Y2T1,22322943,Q12834_Q9Y2T1,Q9UHV2,P16157
Q12834,P13762,22545099,Q12834_P13762,Q9NVX2,Q6PD74
Q12834,Q9UBZ9,23287467,Q12834_Q9UBZ9,P30281,P01106
Q12834,Q9UPP1,23979597,Q12834_Q9UPP1,P01116,Q96QG7
P35226,Q8IUE6,11111111,P35226_Q8IUE6,Q8IXK0,Q9NXR7
P35226,Q99496,11111111,P35226_Q99496,O95931,Q5VVX9
P35226,Q93077,11111111,P35226_Q93077,P51784,A8MT69
P35226,Q99878,11111111,P35226_Q99878,Q05516,Q13227
P35226,Q7L7L0,11111111,P35226_Q7L7L0,P14373,O94819
P35226,P0C0S8,11111111,P35226_P0C0S8,Q92993,Q96GD4
P35226,Q96KK5,11111111,P35226_Q96KK5,P35226,P41567
P35226,P04908,16359901,P35226_P04908,P49450,Q09472
P35226,P20671,16359901,P35226_P20671,O75530,Q9UBB5
P35226,Q16777,16714294,P35226_Q16777,Q15910,Q13951
P35226,Q96QV6,16751658,P35226_Q96QV6,P48431,Q09028
P35226,P0C0S5,17636032,P35226_P0C0S5,Q9UJX5,Q9UBU8
P35226,P16104,20921134,P35226_P16104,Q99466,O60885
P35226,Q6FI13,21772249,P35226_Q6FI13,P49757,P54132
P35226,O75496,22199232,P35226_O75496,Q92618,P53611
P35226,P23921,24614341,P35226_P23921,Q07820,Q99808
O00308,Q01860,15047715,O00308_Q01860,P50552,Q9GZV5
O00308,Q9P2A4,15998807,O00308_Q9P2A4,P08887,Q96F07
O00308,Q9Y5R6,18776082,O00308_Q9Y5R6,Q99459,Q9H3Z7
O00308,P49281,18776082,O00308_P49281,P26641,P00403
O00308,P11161,19651900,O00308_P11161,Q13283,Q99743
O00308,O15105,21258410,O00308_O15105,Q14195,Q92481
O00308,P84022,21258410,O00308_P84022,P21333,Q15063
O00308,O00308,22199232,O00308_O00308,A0AVT1,P31151
O00308,P24928,22199232,O00308_P24928,P39023,Q96J02
O00308,P60484,22199232,O00308_P60484,P45974,P42345
O00308,Q8IUC6,23479606,O00308_Q8IUC6,A0A096LNW5,Q9NR30
O00308,O15350,25071155,O00308_O15350,Q9Y2E6,Q13569
O00308,Q9H074,25266661,O00308_Q9H074,Q14764,Q92841
O00308,Q9UM47,25356737,O00308_Q9UM47,P10523,O43439
O00308,Q13950,28500134,O00308_Q13950,Q16763,Q8WWI1
Q9NVW2,O43679,11111111,Q9NVW2_O43679,Q04323,Q9NPI1
Q9NVW2,P53667,11111111,Q9NVW2_P53667,Q9H0E2,Q96GD0
Q9NVW2,Q92769,12840003,Q9NVW2_Q92769,Q15036,O60563
Q9NVW2,Q86U70,17437998,Q9NVW2_Q86U70,Q96LR5,Q9H165
Q9NVW2,Q96MM3,22596162,Q9NVW2_Q96MM3,P51965,Q15022
Q9NVW2,P16949,24686088,Q9NVW2_P16949,P48742,P40337
Q9NVW2,Q00987,26926424,Q9NVW2_Q00987,P03372,Q7L3V2
Q9NVW2,Q92994,30413534,Q9NVW2_Q92994,Q15910,Q9Y3C7
Q9NVW2,P50458,31801865,Q9NVW2_P50458,Q8NB49,P41221
Q9NVW2,P61968,31801865,Q9NVW2_P61968,Q14669,Q96B86
Q9NVW2,Q9UBR4,31801865,Q9NVW2_Q9UBR4,Q92796,Q9NQV5
Q9NVW2,Q9NVW2,31801865,Q9NVW2_Q9NVW2,Q9ULW6,P22736
Q9NVW2,P25791,31801865,Q9NVW2_P25791,Q8N5C8,P69892
Q9NVW2,P54274,31801865,Q9NVW2_P54274,Q9UKT5,P49917
Q9NVW2,P04637,33328571,Q9NVW2_P04637,Q5VXU3,P00441
Q9NZJ0,P38936,11111111,Q9NZJ0_P38936,Q9BQ67,Q9ULV3
Q9NZJ0,Q9H211,11111111,Q9NZJ0_Q9H211,P43246,O95376
Q9NZJ0,P04637,11111111,Q9NZJ0_P04637,P52701,Q5VV17
Q9NZJ0,Q9NQR1,21035370,Q9NZJ0_Q9NQR1,Q15058,Q6ZMT4
Q9NZJ0,Q92830,21987584,Q9NZJ0_Q92830,O75151,P38398
Q9NZJ0,Q8NFZ0,22199232,Q9NZJ0_Q8NFZ0,P49005,Q9BRP0
Q9NZJ0,O14757,23533280,Q9NZJ0_O14757,Q9NQW6,Q9NTJ3
Q9NZJ0,Q9HCU8,24022480,Q9NZJ0_Q9HCU8,Q15291,Q92993
Q9NZJ0,Q99741,24434580,Q9NZJ0_Q99741,P61081,P0DI81
Q9NZJ0,Q13569,24962565,Q9NZJ0_Q13569,Q9BSJ6,Q09472
Q9NZJ0,P28715,25483071,Q9NZJ0_P28715,Q9BTX1,P38398
Q9NZJ0,Q16526,26431207,Q9NZJ0_Q16526,Q13111,P62987
Q9NZJ0,Q6IQ49,27906959,Q9NZJ0_Q6IQ49,Q86Y37,Q13395
Q9NZJ0,Q9Y253,29208956,Q9NZJ0_Q9Y253,Q9UJA3,Q96S55
Q9NZJ0,Q53EL6,31409387,Q9NZJ0_Q53EL6,Q99986,P62277
Q96PM5,Q5T7V8,15781263,Q96PM5_Q5T7V8,O75808,Q6UDR6
Q96PM5,O14579,17721809,Q96PM5_O14579,Q969X1,Q96N22
Q96PM5,P04637,17721809,Q96PM5_P04637,P05386,O95863
Q96PM5,P46527,18006823,Q96PM5_P46527,Q9BTE7,Q9UBD5
Q96PM5,Q13547,18344599,Q96PM5_Q13547,P05154,Q09472
Q96PM5,Q9Y5M8,18344599,Q96PM5_Q9Y5M8,P39023,Q6UWY0
Q96PM5,O75417,21791603,Q96PM5_O75417,Q13162,Q3KNW5
Q96PM5,O15350,21994467,Q96PM5_O15350,P10275,O00232
Q96PM5,Q9Y253,22199232,Q96PM5_Q9Y253,P08709,P41226
Q96PM5,P49458,22199232,Q96PM5_P49458,Q06278,P36873
Q96PM5,Q9H3D4,23235527,Q96PM5_Q9H3D4,Q99543,P02538
Q96PM5,O96017,23449389,Q96PM5_O96017,Q9Y5J7,O15527
Q96PM5,Q96J02,33569599,Q96PM5_Q96J02,Q9UJX5,P62834
Q96PM5,Q15717,34091597,Q96PM5_Q15717,Q8N5J2,Q05655
Q86YT6,Q9NYJ7,11111111,Q86YT6_Q9NYJ7,Q96AX9,P10071
Q86YT6,O00548,11111111,Q86YT6_O00548,Q9UNE7,O95365
Q86YT6,Q9NR61,11111111,Q86YT6_Q9NR61,Q96B02,P08575
Q86YT6,Q86YT6,12351649,Q86YT6_Q86YT6,Q8N100,Q9NT62
Q86YT6,P53355,12351649,Q86YT6_P53355,Q8NI37,Q13158
Q86YT6,Q9UNE0,20176925,Q86YT6_Q9UNE0,Q3KP44,Q9Y4K3
Q86YT6,Q9UHD2,21903422,Q86YT6_Q9UHD2,O75886,O43734
Q86YT6,Q16637,23615451,Q86YT6_Q16637,O14976,Q96CF2
Q86YT6,Q15154,24121310,Q86YT6_Q15154,Q96LI5,Q5BJF6
Q86YT6,O15078,24121310,Q86YT6_O15078,Q14457,A0A0B4J1V0
Q86YT6,Q9UPN4,24121310,Q86YT6_Q9UPN4,Q5VT25,Q9NXB0
Q86YT6,P54132,24239288,Q86YT6_P54132,P19105,Q9UBU7
Q86YT6,P78504,25747658,Q86YT6_P78504,Q9UM47,Q9HCK4
Q86YT6,Q9HCM4,31462741,Q86YT6_Q9HCM4,Q6PCB0,Q6IQ55
Q8TBB1,P49757,14990566,Q8TBB1_P49757,Q15645,Q8WXE9
Q8TBB1,P12931,17936276,Q8TBB1_P12931,Q9H832,P20783
Q8TBB1,Q96BR9,19668196,Q8TBB1_Q96BR9,Q96H20,Q96C55
Q8TBB1,P01732,22045731,Q8TBB1_P01732,Q7Z6G3,O15123
Q8TBB1,P56750,22889411,Q8TBB1_P56750,Q9Y3Q8,Q8N1M1
Q8TBB1,P48546,22889411,Q8TBB1_P48546,P43364,P06850
Q8TBB1,O60828,22889411,Q8TBB1_O60828,Q96CG3,Q92882
Q8TBB1,P41595,22889411,Q8TBB1_P41595,Q5VWQ8,P27338
Q8TBB1,P22459,22889411,Q8TBB1_P22459,P78310,Q9NX24
Q8TBB1,Q05586,22889411,Q8TBB1_Q05586,Q76G19,O60658
Q8TBB1,Q96KB5,22889411,Q8TBB1_Q96KB5,Q9UPQ7,Q14566
Q8TBB1,O76021,22889411,Q8TBB1_O76021,Q8N448,Q14249
Q8TBB1,Q9UKL4,30295974,Q8TBB1_Q9UKL4,Q9Y6R0,Q09428
Q8TBB1,Q9UMX1,33608498,Q8TBB1_Q9UMX1,P19012,P0CG47
Q14258,Q14258,11111111,Q14258_Q14258,P17028,P68036
Q14258,P03372,16144914,Q14258_P03372,Q13002,P48061
Q14258,O95786,17392790,Q14258_O95786,P18074,O60573
Q14258,Q13887,21542805,Q14258_Q13887,Q9Y4K3,Q9UHF7
Q14258,P31947,22199232,Q14258_P31947,Q9UL19,Q02750
Q14258,Q7Z434,22626058,Q14258_Q7Z434,Q96EP0,Q9UL19
Q14258,Q9UKV5,24810856,Q14258_Q9UKV5,Q92734,P07237
Q14258,Q13330,30118695,Q14258_Q13330,Q99697,Q9Y6X2
Q14258,Q14145,31953436,Q14258_Q14145,Q14444,P78352
Q14258,Q12933,32024699,Q14258_Q12933,Q6UWY0,Q7Z2Y5
Q14258,P60484,32196840,Q14258_P60484,P20591,Q96PU5
Q14258,Q96RK0,33115448,Q14258_Q96RK0,O60858,Q04727
Q14258,Q9Y572,33953350,Q14258_Q9Y572,Q9Y224,Q9HC29
Q969Q1,P19429,15601779,Q969Q1_P19429,Q9NP98,P18827
Q969Q1,Q14324,17314137,Q969Q1_Q14324,P48788,Q96RP8
Q969Q1,P19237,19240029,Q969Q1_P19237,P26641,Q86TD4
Q969Q1,P55036,19240029,Q969Q1_P55036,Q5VVX9,P22392
Q969Q1,Q14896,19506036,Q969Q1_Q14896,P49406,P35579
Q969Q1,P05976,22199232,Q969Q1_P05976,P11831,P63261
Q969Q1,Q96A32,22199232,Q969Q1_Q96A32,P17661,Q8IWX7
Q969Q1,P10916,22199232,Q969Q1_P10916,Q16654,Q9H987
Q969Q1,P31937,22199232,Q969Q1_P31937,P11217,Q8NHS2
Q969Q1,Q9Y692,22199232,Q969Q1_Q9Y692,Q8IXM3,P55347
Q969Q1,P25963,23535871,Q969Q1_P25963,P14618,Q9BYH8
Q969Q1,P06576,23695782,Q969Q1_P06576,Q58WW2,Q14999
Q969Q1,P10827,26862156,Q969Q1_P10827,P56524,Q13224
Q969P5,Q9UBF9,15100091,Q969P5_Q9UBF9,P63208,Q14596
Q969P5,P15172,15531760,Q969P5_P15172,P12882,Q8IVS2
Q969P5,Q9Y6J0,18235241,Q969P5_Q9Y6J0,Q9UBK2,Q92570
Q969P5,P28562,19117950,Q969P5_P28562,Q6ZWL3,P45984
Q969P5,Q14896,19850579,Q969P5_Q14896,P25963,P62736
Q969P5,Q12778,22199232,Q969P5_Q12778,O60519,P13569
Q969P5,O00303,22199232,Q969P5_O00303,P35580,O43709
Q969P5,P15173,22199232,Q969P5_P15173,Q9BXM7,P03372
Q969P5,P19429,22199232,Q969P5_P19429,P07711,P16050
Q969P5,Q16558,24658274,Q969P5_Q16558,P62877,Q96L42
Q969P5,P01106,25944903,Q969P5_P01106,Q13049,O60264
Q969P5,O43474,28068319,Q969P5_O43474,Q8N4U5,P35716
Q969P5,Q13535,29805624,Q969P5_Q13535,Q9GZV1,Q9UGN5
Q8NEZ5,O75164,24658274,Q8NEZ5_O75164,A0A096LP55,Q16531
Q8NEZ5,O43474,26087183,Q8NEZ5_O43474,Q9GZT4,P29323
Q8NEZ5,P04637,26868148,Q8NEZ5_P04637,Q9Y3P4,Q15018
Q8NEZ5,P35613,28117675,Q8NEZ5_P35613,Q9NVT9,Q9NS82
Q8NEZ5,P38936,30808376,Q8NEZ5_P38936,Q13616,Q07812
Q8NEZ5,Q00987,31138683,Q8NEZ5_Q00987,O75764,Q96DY7
Q8NEZ5,Q15831,31217475,Q8NEZ5_Q15831,Q9UHG3,Q9BYW2
Q8NEZ5,P60484,32793396,Q8NEZ5_P60484,Q92530,Q6ZVN7
Q8NEZ5,O94953,32793396,Q8NEZ5_O94953,P0C2W1,P29375
Q8NEZ5,O95863,32793396,Q8NEZ5_O95863,Q9H0C8,O43318
Q8NEZ5,O14867,32793396,Q8NEZ5_O14867,P07919,P52951
Q8NEZ5,O60346,34182063,Q8NEZ5_O60346,P15586,Q5JR12
Q8NEZ5,O95817,34215846,Q8NEZ5_O95817,Q9UKA2,Q9BZV1
Q12933,Q99558,11111111,Q12933_Q99558,P08238,Q9Y4K3
Q12933,Q13489,11907583,Q12933_Q13489,Q16526,Q16548
Q12933,Q13601,15175328,Q12933_Q13601,Q9H0I2,Q9BQC3
Q12933,Q13546,18641654,Q12933_Q13546,Q9H0F6,P41743
Q12933,Q15759,19584093,Q12933_Q15759,O15519,P0C1S8
Q12933,Q8IUC6,20047764,Q12933_Q8IUC6,Q9NZD8,P21580
Q12933,Q13105,20577214,Q12933_Q13105,O95750,P11309
Q12933,Q12933,20876871,Q12933_Q12933,P48380,P55210
Q12933,Q14164,23453969,Q12933_Q14164,Q13155,Q9Y6Y9
Q12933,O95147,26521044,Q12933_O95147,P11021,Q15907
Q12933,Q96BY2,29470995,Q12933_Q96BY2,Q13233,Q9Y6C9
Q12933,Q13627,34117217,Q12933_Q13627,Q6UXS9,Q13127
Q9UKV5,P04234,11724934,Q9UKV5_P04234,Q04323,P15153
Q9UKV5,P04035,16168377,Q9UKV5_P04035,Q3ZCQ8,Q8TAA3
Q9UKV5,O15503,16168377,Q9UKV5_O15503,P11021,Q9UBV2
Q9UKV5,P01009,16979136,Q9UKV5_P01009,Q13087,P27487
Q9UKV5,Q15011,17310145,Q9UKV5_Q15011,Q8TAT6,Q9BZQ6
Q9UKV5,P13569,18216283,Q9UKV5_P13569,Q96B02,Q9HBL8
Q9UKV5,P08684,19095658,Q9UKV5_P08684,P55060,P42574
Q9UKV5,Q99574,21507957,Q9UKV5_Q99574,O15381,P00749
Q9UKV5,O95140,23427266,Q9UKV5_O95140,Q9H8Y5,Q9H5Q4
Q9UKV5,Q8IWA4,23427266,Q9UKV5_Q8IWA4,Q14997,Q15526
Q9UKV5,P11441,24424410,Q9UKV5_P11441,Q8WY64,Q6PCT2
Q9UKV5,P08034,30737405,Q9UKV5_P08034,Q9Y230,Q9Y624
Q96EP1,Q13547,11111111,Q96EP1_Q13547,O60885,P14373
Q96EP1,P53350,11807090,Q96EP1_P53350,O94967,Q99496
Q96EP1,Q96EP1,17442268,Q96EP1_Q96EP1,P29590,Q68CJ9
Q96EP1,O14965,18335050,Q96EP1_O14965,Q96EQ8,Q9UKT7
Q96EP1,Q14807,19321445,Q96EP1_Q14807,Q5BJH7,Q9Y676
Q96EP1,Q14527,20388495,Q96EP1_Q14527,Q8NA82,P48307
Q96EP1,Q96GM5,22285184,Q96EP1_Q96GM5,Q14154,Q8NFD5
Q96EP1,Q12824,22285184,Q96EP1_Q12824,Q6ZT12,Q9P1Y6
Q96EP1,P51532,22285184,Q96EP1_P51532,Q6PD74,Q0VD86
Q96EP1,P09874,23268447,Q96EP1_P09874,Q96IV0,P0CJ72
Q96EP1,Q96KB5,24012691,Q96EP1_Q96KB5,Q92905,P52292
Q96EP1,Q86WJ1,31322269,Q96EP1_Q86WJ1,P42771,O14647
Q13191,P00533,10542134,Q13191_P00533,Q14155,P25116
Q13191,O00459,11087752,Q13191_O00459,O60504,Q13322
Q13191,P27986,11087752,Q13191_P27986,Q8IUC6,Q9NRS6
Q13191,P19174,11111111,Q13191_P19174,P16333,Q9NVP2
Q13191,Q13191,11375397,Q13191_Q13191,Q9Y5K6,Q06124
Q13191,P43405,12771181,Q13191_P43405,O15117,Q0P140
Q13191,P12931,12907674,Q13191_P12931,P46109,Q6NXT1
Q13191,P20963,20637659,Q13191_P20963,P36888,Q8N743
Q13191,Q96B97,22199232,Q13191_Q96B97,Q16526,Q9H3F6
Q13191,P35568,23187081,Q13191_P35568,P10721,Q13882
Q13191,P16234,29237719,Q13191_P16234,Q99836,Q8IXJ9
Q13191,Q96P20,31999304,Q13191_Q96P20,Q8WV28,Q14116
P78317,P43268,11111111,P78317_P43268,P12757,Q9C004
P78317,P78317,14987998,P78317_P78317,O15499,O75928
P78317,P29590,18408733,P78317_P29590,Q96LR5,Q96RU7
P78317,P61956,18408734,P78317_P61956,P51965,Q14527
P78317,Q92674,20212317,P78317_Q92674,Q969T4,O15260
P78317,Q8N907,21983342,P78317_Q8N907,P20226,Q9Y2Q1
P78317,P08047,21983342,P78317_P08047,P03372,P13984
P78317,P09874,22199232,P78317_P09874,Q86XK2,Q9Y4K3
P78317,Q99814,22199232,P78317_Q99814,Q6ZSG1,P10827
P78317,P54253,24882209,P78317_P54253,Q9P0U3,Q9UK17
P78317,Q6NUN9,32197837,P78317_Q6NUN9,P22681,Q9UDY4
P78317,Q99708,33723063,P78317_Q99708,P49790,P08246
Q9NX47,Q8IWA4,11111111,Q9NX47_Q8IWA4,Q9NPD8,P06493
Q9NX47,Q9NX47,11111111,Q9NX47_Q9NX47,Q9P0N8,P01106
Q9NX47,Q9Y3D6,11111111,Q9NX47_Q9Y3D6,Q6ZT12,P21796
Q9NX47,O00429,16874301,Q9NX47_O00429,Q9Y4W6,Q8IWV8
Q9NX47,P33076,18389477,Q9NX47_P33076,Q96DW6,Q09472
Q9NX47,P54252,20851218,Q9NX47_P54252,Q9BZY9,O14757
Q9NX47,P46821,22308378,Q9NX47_P46821,Q9BZV1,P08670
Q9NX47,O00220,23300075,Q9NX47_O00220,Q70CQ3,O14920
Q9NX47,O95140,23727017,Q9NX47_O95140,O60291,P21108
Q9NX47,Q7Z434,31881323,Q9NX47_Q7Z434,Q13501,Q9Y572
Q9NX47,Q92844,32296023,Q9NX47_Q92844,Q9BTE1,Q9BXL7
Q9NX47,Q07820,32484436,Q9NX47_Q07820,Q9Y4X5,Q13241
Q99496,P0C0S8,16702407,Q99496_P0C0S8,Q06587,Q13415
Q99496,Q8N488,17070805,Q99496_Q8N488,Q14186,Q8WTT2
Q99496,P0C0S5,17636032,Q99496_P0C0S5,Q9HCE1,P49336
Q99496,Q16777,20351251,Q99496_Q16777,Q93009,Q86YP4
Q99496,O75496,20697353,Q99496_O75496,Q969R5,Q5SZD1
Q99496,P16104,21676867,Q99496_P16104,Q9UBK2,P45973
Q99496,Q6FI13,22199232,Q99496_Q6FI13,P67870,Q9P0U4
Q99496,Q99496,22910419,Q99496_Q99496,Q8NHM5,P13010
Q99496,P23921,24614341,Q99496_P23921,Q96MM3,Q9NQW6
Q99496,Q9C0C7,24980959,Q99496_Q9C0C7,Q16695,P01106
Q99496,A6NK89,34224728,Q99496_A6NK89,Q9HAU4,Q13043
Q9H4P4,P21860,12411582,Q9H4P4_P21860,Q96A37,P21781
Q9H4P4,Q15303,15314180,Q9H4P4_Q15303,Q9BZR9,O00329
Q9H4P4,O60260,15632191,Q9H4P4_O60260,Q9H0M0,Q9Y385
Q9H4P4,Q6NUN9,18541373,Q9H4P4_Q6NUN9,Q93034,Q9BQG0
Q9H4P4,Q99836,19483718,Q9H4P4_Q99836,O60336,Q32MZ4
Q9H4P4,Q9UHD2,19483718,Q9H4P4_Q9UHD2,Q8TD07,Q15628
Q9H4P4,P11678,22199232,Q9H4P4_P11678,Q7KZI7,P51671
Q9H4P4,Q14653,22199232,Q9H4P4_Q14653,O94941,Q96LA8
Q9H4P4,P17676,22707723,Q9H4P4_P17676,Q9UGH3,O14920
Q9H4P4,Q9HB71,31754404,Q9H4P4_Q9HB71,Q96MT1,P08238
Q9H4P4,P43403,32034311,Q9H4P4_P43403,Q8N1B4,Q86VP3
Q9NTX7,Q9Y2T1,21383061,Q9NTX7_Q9Y2T1,P38646,P35900
Q9NTX7,O15169,21478859,Q9NTX7_O15169,P62256,Q9Y2G4
Q9NTX7,O95271,21478859,Q9NTX7_O95271,Q9C0C2,Q9H2K2
Q9NTX7,Q9H2G9,21478859,Q9NTX7_Q9H2G9,Q9BX10,Q8N9K5
Q9NTX7,Q9H2K2,21478859,Q9NTX7_Q9H2K2,P41208,Q969Q6
Q9NTX7,O15234,21478859,Q9NTX7_O15234,O95373,P08579
Q9NTX7,P18887,21825151,Q9NTX7_P18887,P54274,Q9H5J8
Q9NTX7,P09874,21825151,Q9NTX7_P09874,Q8IY63,Q12933
Q9NTX7,P12956,21825151,Q9NTX7_P12956,Q9H0J9,Q9BXJ9
Q9NTX7,O60239,34128958,Q9NTX7_O60239,Q9H6Y7,Q9NWB6
Q9NTX7,Q7L8J4,34128958,Q9NTX7_Q7L8J4,Q9Y6F1,A8MQ03
